filename,width,height,class,xmin,ymin,xmax,ymax
n02086240_5554.jpg,500,333,Doggo,119,8,325,315
n02089078_2227.jpg,200,179,Doggo,7,10,176,166
n02110185_10360.jpg,300,264,Doggo,132,32,299,263
n02110185_10360.jpg,300,264,Doggo,40,23,137,263
n02091467_2366.jpg,500,383,Doggo,23,19,371,364
n02095570_1609.jpg,375,500,Doggo,68,30,321,498
n02088364_12794.jpg,500,375,Doggo,213,87,366,261
n02088364_12794.jpg,500,375,Doggo,64,26,253,238
n02100877_5686.jpg,375,500,Doggo,10,40,353,488
n02111277_12042.jpg,360,239,Doggo,180,85,314,237
n02087046_5701.jpg,333,500,Doggo,5,42,331,442
n02105056_4631.jpg,500,375,Doggo,221,100,372,276
n02096177_12103.jpg,500,375,Doggo,8,42,481,372
n02097658_4420.jpg,375,500,Doggo,115,273,270,456
n02098413_16322.jpg,500,333,Doggo,116,47,405,323
n02091032_3050.jpg,500,375,Doggo,0,46,395,314
n02090379_4324.jpg,500,333,Doggo,27,8,373,332
n02086079_11984.jpg,333,500,Doggo,25,18,329,450
n02113023_15576.jpg,500,333,Doggo,116,63,295,323
n02085782_572.jpg,600,800,Doggo,166,232,528,750
n02113186_7220.jpg,500,375,Doggo,171,40,410,370
n02101388_5783.jpg,500,375,Doggo,86,150,259,320
n02089078_2596.jpg,300,300,Doggo,13,15,299,299
n02091032_5383.jpg,332,500,Doggo,16,70,255,498
n02107142_2213.jpg,326,500,Doggo,17,0,299,446
n02113624_1844.jpg,375,500,Doggo,0,68,212,371
n02113023_12785.jpg,500,333,Doggo,99,0,458,314
n02110627_8519.jpg,403,382,Doggo,44,26,359,381
n02092002_9071.jpg,500,533,Doggo,118,205,440,497
n02097474_5481.jpg,500,375,Doggo,68,128,391,369
n02110958_11725.jpg,500,333,Doggo,0,99,231,332
n02110958_11725.jpg,500,333,Doggo,272,102,431,221
n02110958_11725.jpg,500,333,Doggo,177,120,336,301
n02113186_4859.jpg,500,375,Doggo,1,9,266,219
n02105641_4594.jpg,500,375,Doggo,139,54,499,374
n02112706_1307.jpg,382,400,Doggo,1,49,374,399
n02112137_7645.jpg,375,500,Doggo,0,0,373,426
n02111277_7225.jpg,500,333,Doggo,35,19,420,332
n02099849_435.jpg,500,375,Doggo,168,90,396,374
n02088094_1259.jpg,500,375,Doggo,26,17,412,371
n02097658_277.jpg,500,333,Doggo,133,0,356,267
n02111129_4246.jpg,333,500,Doggo,2,67,331,498
n02107142_5166.jpg,314,500,Doggo,100,80,297,472
n02113712_1572.jpg,240,218,Doggo,32,6,221,211
n02104029_4679.jpg,400,338,Doggo,27,23,383,308
n02113186_9208.jpg,500,333,Doggo,44,7,497,330
n02093991_2850.jpg,500,440,Doggo,1,0,329,438
n02101388_1222.jpg,640,587,Doggo,180,218,502,532
n02096177_207.jpg,500,475,Doggo,144,24,491,466
n02105056_5855.jpg,353,500,Doggo,1,1,351,498
n02102318_4172.jpg,500,400,Doggo,228,42,499,389
n02086240_1856.jpg,500,375,Doggo,50,66,408,353
n02085620_13964.jpg,375,500,Doggo,96,133,373,495
n02098413_1457.jpg,500,375,Doggo,0,143,314,360
n02102973_1270.jpg,340,448,Doggo,75,203,338,388
n02113624_9550.jpg,350,240,Doggo,30,42,313,196
n02113799_2333.jpg,375,500,Doggo,30,33,326,473
n02112350_10023.jpg,500,375,Doggo,178,67,389,342
n02097658_4363.jpg,375,500,Doggo,1,136,373,456
n02099429_1377.jpg,556,438,Doggo,29,20,512,428
n02102177_1520.jpg,587,480,Doggo,36,54,477,478
n02093256_4997.jpg,500,375,Doggo,0,149,332,374
n02093256_4997.jpg,500,375,Doggo,258,1,499,246
n02090721_2299.jpg,332,500,Doggo,5,37,325,473
n02090622_1842.jpg,500,375,Doggo,144,106,391,334
n02089078_4362.jpg,300,226,Doggo,58,47,266,176
n02100583_12784.jpg,500,333,Doggo,87,93,404,298
n02104365_7881.jpg,500,333,Doggo,170,0,499,332
n02104029_4789.jpg,537,808,Doggo,0,87,427,805
n02105641_7191.jpg,375,500,Doggo,0,152,373,498
n02100583_2797.jpg,375,500,Doggo,123,83,261,400
n02109047_21692.jpg,500,445,Doggo,182,59,312,443
n02093256_14807.jpg,250,212,Doggo,24,27,214,209
n02090721_957.jpg,333,500,Doggo,50,67,244,498
n02091467_4951.jpg,300,275,Doggo,37,16,285,258
n02111277_1040.jpg,500,375,Doggo,162,14,450,374
n02086240_1621.jpg,360,244,Doggo,24,32,351,214
n02099267_913.jpg,500,400,Doggo,96,100,361,307
n02088238_11393.jpg,500,398,Doggo,34,148,302,338
n02110806_4199.jpg,370,500,Doggo,43,15,298,476
n02087046_1468.jpg,375,500,Doggo,106,11,275,331
n02111129_2112.jpg,500,333,Doggo,66,140,196,212
n02111129_2112.jpg,500,333,Doggo,249,125,393,224
n02111129_4423.jpg,333,500,Doggo,83,58,331,481
n02110806_2957.jpg,500,369,Doggo,94,51,405,338
n02098413_624.jpg,500,375,Doggo,141,37,402,363
n02100583_1451.jpg,500,333,Doggo,140,59,324,249
n02100877_4099.jpg,216,305,Doggo,17,49,204,302
n02108000_2611.jpg,247,432,Doggo,27,23,220,415
n02086240_9098.jpg,500,375,Doggo,145,56,346,362
n02100236_334.jpg,500,375,Doggo,146,8,360,374
n02091244_430.jpg,500,491,Doggo,110,110,378,401
n02111129_1737.jpg,500,334,Doggo,27,21,479,282
n02088094_1618.jpg,500,375,Doggo,32,66,287,374
n02091831_4246.jpg,500,334,Doggo,85,54,307,260
n02105162_9995.jpg,500,332,Doggo,109,123,396,289
n02098105_1078.jpg,500,330,Doggo,182,103,488,308
n02100877_8800.jpg,500,375,Doggo,0,74,355,374
n02088364_8871.jpg,500,332,Doggo,137,56,356,330
n02092339_5845.jpg,500,333,Doggo,318,94,424,223
n02097658_9727.jpg,500,375,Doggo,212,169,385,327
n02086910_8573.jpg,400,300,Doggo,174,115,375,228
n02099849_1922.jpg,500,375,Doggo,102,0,411,321
n02093991_2874.jpg,500,400,Doggo,101,37,400,256
n02091467_5955.jpg,500,375,Doggo,75,1,499,333
n02111500_300.jpg,500,375,Doggo,180,126,462,374
n02095314_691.jpg,280,263,Doggo,22,5,261,259
n02113624_2305.jpg,333,500,Doggo,40,71,266,466
n02097474_1967.jpg,500,375,Doggo,109,31,478,373
n02091244_1025.jpg,500,375,Doggo,41,9,499,327
n02090379_4054.jpg,500,375,Doggo,2,76,470,310
n02113023_856.jpg,500,333,Doggo,166,55,246,213
n02102318_1983.jpg,1024,768,Doggo,0,92,847,766
n02096294_4295.jpg,375,500,Doggo,42,0,345,405
n02093754_1111.jpg,500,421,Doggo,0,1,305,410
n02110958_6098.jpg,500,400,Doggo,152,11,499,399
n02088632_4633.jpg,500,398,Doggo,0,0,348,396
n02106662_4522.jpg,394,295,Doggo,51,42,371,258
n02110958_12761.jpg,446,500,Doggo,115,101,303,398
n02105505_1090.jpg,500,354,Doggo,60,21,499,351
n02108551_7788.jpg,500,375,Doggo,0,2,487,374
n02106030_16188.jpg,500,374,Doggo,163,78,335,274
n02096437_140.jpg,396,265,Doggo,0,0,281,264
n02113023_6030.jpg,375,500,Doggo,146,200,227,316
n02097130_5576.jpg,375,500,Doggo,103,125,278,498
n02101556_4226.jpg,500,333,Doggo,78,13,403,327
n02093647_3335.jpg,400,300,Doggo,21,28,385,258
n02096585_3681.jpg,500,333,Doggo,47,14,235,332
n02112018_9753.jpg,500,375,Doggo,128,59,436,374
n02113799_1183.jpg,500,375,Doggo,23,46,397,374
n02088094_251.jpg,500,375,Doggo,1,16,335,374
n02086646_612.jpg,300,225,Doggo,1,19,247,222
n02093647_904.jpg,500,328,Doggo,30,10,425,327
n02111277_6773.jpg,500,333,Doggo,1,0,473,308
n02105162_1378.jpg,500,430,Doggo,131,51,410,428
n02110958_3338.jpg,500,338,Doggo,38,2,492,331
n02109961_5757.jpg,333,500,Doggo,0,41,296,498
n02106030_10459.jpg,360,320,Doggo,22,35,359,314
n02091467_3104.jpg,500,375,Doggo,43,0,334,310
n02097209_15.jpg,175,196,Doggo,32,5,149,195
n02085620_4159.jpg,500,333,Doggo,167,78,287,319
n02097209_3151.jpg,500,380,Doggo,182,68,499,379
n02097209_3151.jpg,500,380,Doggo,43,7,282,333
n02098105_4174.jpg,500,375,Doggo,32,34,499,374
n02107574_51.jpg,500,333,Doggo,143,0,499,332
n02094433_540.jpg,375,500,Doggo,51,80,331,383
n02108551_10182.jpg,350,350,Doggo,1,17,349,349
n02110063_18782.jpg,500,375,Doggo,166,46,459,373
n02091467_4558.jpg,500,375,Doggo,19,69,243,242
n02091467_4558.jpg,500,375,Doggo,114,163,499,374
n02090622_5556.jpg,500,333,Doggo,127,26,309,322
n02096294_4022.jpg,500,411,Doggo,55,59,399,364
n02106382_1381.jpg,500,370,Doggo,55,12,465,333
n02094114_2158.jpg,500,497,Doggo,54,24,438,470
n02085782_2128.jpg,473,355,Doggo,1,1,391,354
n02107908_6019.jpg,375,500,Doggo,1,78,298,498
n02108422_5106.jpg,350,301,Doggo,30,15,327,300
n02099849_1472.jpg,500,375,Doggo,212,52,333,259
n02085936_8449.jpg,333,500,Doggo,0,47,331,498
n02098105_3579.jpg,375,500,Doggo,98,2,332,456
n02096294_4324.jpg,500,375,Doggo,156,77,320,253
n02100583_9884.jpg,500,331,Doggo,91,96,365,325
n02104029_2328.jpg,340,178,Doggo,7,42,339,170
n02105505_2592.jpg,306,277,Doggo,22,8,305,273
n02113624_2934.jpg,500,375,Doggo,0,1,381,373
n02113978_3864.jpg,350,263,Doggo,40,4,310,262
n02109047_32635.jpg,800,1067,Doggo,321,227,626,1045
n02089867_1105.jpg,500,375,Doggo,117,43,388,373
n02086079_10721.jpg,274,173,Doggo,0,0,273,164
n02104365_3950.jpg,500,358,Doggo,10,3,499,322
n02106550_4962.jpg,371,500,Doggo,63,37,323,491
n02110806_4370.jpg,500,400,Doggo,24,12,268,319
n02105641_1153.jpg,500,333,Doggo,134,50,392,291
n02113624_239.jpg,500,375,Doggo,31,44,379,333
n02096437_1267.jpg,500,333,Doggo,1,61,397,304
n02093256_2557.jpg,500,332,Doggo,166,60,312,282
n02112018_1611.jpg,500,375,Doggo,223,0,352,172
n02108422_567.jpg,200,251,Doggo,11,3,193,246
n02085936_4318.jpg,500,333,Doggo,122,16,465,314
n02091244_85.jpg,298,271,Doggo,110,41,193,236
n02097474_2115.jpg,500,311,Doggo,145,48,314,173
n02108551_13042.jpg,500,375,Doggo,33,32,457,337
n02085620_3651.jpg,500,375,Doggo,152,216,275,370
n02096177_5255.jpg,333,500,Doggo,7,56,331,498
n02087046_3543.jpg,500,375,Doggo,12,0,480,372
n02092002_14858.jpg,333,500,Doggo,32,80,145,357
n02105412_5702.jpg,333,500,Doggo,65,57,250,440
n02093754_7788.jpg,500,375,Doggo,36,49,483,350
n02088632_2931.jpg,320,240,Doggo,114,34,256,228
n02088094_1270.jpg,500,333,Doggo,200,102,314,328
n02085936_4713.jpg,500,333,Doggo,156,37,348,332
n02108000_215.jpg,434,640,Doggo,72,251,291,470
n02090721_2131.jpg,341,512,Doggo,88,112,235,456
n02096294_2175.jpg,266,205,Doggo,18,4,253,204
n02092002_3343.jpg,500,375,Doggo,38,59,362,373
n02096051_3338.jpg,450,338,Doggo,135,42,266,242
n02113799_2478.jpg,411,500,Doggo,0,20,266,483
n02107312_7095.jpg,500,334,Doggo,0,15,383,332
n02094114_4165.jpg,500,375,Doggo,0,75,365,321
n02110063_13625.jpg,500,375,Doggo,93,27,499,374
n02091467_4426.jpg,367,259,Doggo,97,79,274,186
n02097474_7343.jpg,500,392,Doggo,15,0,417,390
n02112350_3955.jpg,500,368,Doggo,12,13,497,363
n02096177_13155.jpg,500,332,Doggo,1,0,499,225
n02097209_2365.jpg,500,375,Doggo,28,46,476,305
n02106030_15829.jpg,500,281,Doggo,0,30,294,274
n02105162_10640.jpg,330,500,Doggo,18,70,310,453
n02097047_6836.jpg,409,500,Doggo,127,98,297,468
n02092002_14369.jpg,335,500,Doggo,6,83,287,415
n02094433_1849.jpg,500,396,Doggo,3,8,485,394
n02112350_10079.jpg,500,333,Doggo,103,11,362,332
n02106662_10122.jpg,449,302,Doggo,28,6,418,298
n02092002_2294.jpg,500,333,Doggo,163,54,387,332
n02106382_1470.jpg,397,300,Doggo,32,22,354,293
n02115641_5178.jpg,133,200,Doggo,0,13,115,199
n02098286_1910.jpg,196,498,Doggo,44,23,186,323
n02095889_6039.jpg,350,200,Doggo,69,25,276,172
n02112018_6227.jpg,500,315,Doggo,0,0,499,283
n02096294_7161.jpg,500,375,Doggo,111,103,398,326
n02102480_3588.jpg,148,181,Doggo,2,3,147,178
n02088238_10338.jpg,500,358,Doggo,242,0,497,357
n02088238_11917.jpg,500,375,Doggo,131,30,389,373
n02088364_3752.jpg,500,375,Doggo,0,81,279,373
n02088364_3752.jpg,500,375,Doggo,260,106,470,374
n02107683_61.jpg,500,375,Doggo,206,147,306,321
n02096294_8025.jpg,500,375,Doggo,76,2,499,372
n02099712_4550.jpg,500,333,Doggo,134,20,470,332
n02095570_5796.jpg,500,381,Doggo,0,17,461,369
n02111129_638.jpg,500,334,Doggo,7,29,474,323
n02105251_9020.jpg,379,500,Doggo,7,22,323,437
n02088364_14079.jpg,500,375,Doggo,249,102,457,339
n02098413_342.jpg,500,375,Doggo,8,54,497,302
n02094433_4214.jpg,463,500,Doggo,80,10,335,406
n02099849_3810.jpg,500,378,Doggo,68,51,288,377
n02097658_7162.jpg,500,333,Doggo,108,47,486,332
n02094258_2359.jpg,500,330,Doggo,60,21,214,301
n02094258_2359.jpg,500,330,Doggo,236,59,425,250
n02091831_8847.jpg,500,334,Doggo,72,66,473,284
n02111129_3087.jpg,489,371,Doggo,19,21,475,350
n02093256_3994.jpg,300,225,Doggo,16,26,245,209
n02090379_5409.jpg,415,500,Doggo,45,186,220,447
n02087046_6357.jpg,500,375,Doggo,61,0,499,374
n02096294_8487.jpg,358,500,Doggo,86,43,347,451
n02105412_5373.jpg,375,500,Doggo,98,153,220,418
n02108000_1011.jpg,374,450,Doggo,105,58,260,418
n02088364_12920.jpg,363,500,Doggo,8,76,296,491
n02085936_10130.jpg,500,375,Doggo,153,71,476,374
n02092002_4657.jpg,500,527,Doggo,68,179,451,508
n02085936_5766.jpg,500,375,Doggo,117,20,420,374
n02096437_612.jpg,500,444,Doggo,0,0,485,437
n02106030_16162.jpg,500,375,Doggo,289,98,484,316
n02106030_16162.jpg,500,375,Doggo,18,124,159,307
n02091467_1753.jpg,500,333,Doggo,190,13,386,321
n02107142_7238.jpg,360,296,Doggo,13,37,273,263
n02092339_93.jpg,500,333,Doggo,214,100,317,272
n02088632_813.jpg,500,459,Doggo,3,27,448,456
n02102973_4253.jpg,289,200,Doggo,92,29,237,114
n02095314_1212.jpg,179,246,Doggo,0,7,177,245
n02105162_5759.jpg,375,500,Doggo,13,122,218,498
n02113978_3670.jpg,677,421,Doggo,152,44,515,354
n02091032_4731.jpg,500,387,Doggo,28,74,472,317
n02105162_7041.jpg,500,324,Doggo,0,12,183,319
n02105162_7041.jpg,500,324,Doggo,149,10,498,322
n02107908_1344.jpg,500,333,Doggo,2,1,385,268
n02112706_1882.jpg,500,375,Doggo,113,31,325,374
n02113978_2677.jpg,560,806,Doggo,52,105,557,801
n02100236_3283.jpg,320,240,Doggo,64,81,319,239
n02096437_1678.jpg,500,363,Doggo,81,3,360,168
n02096437_1678.jpg,500,363,Doggo,92,47,455,307
n02091467_4427.jpg,440,500,Doggo,135,18,438,475
n02091467_4427.jpg,440,500,Doggo,26,68,232,216
n02110806_3711.jpg,500,375,Doggo,115,0,410,373
n02105056_6614.jpg,500,333,Doggo,2,115,354,332
n02110185_9855.jpg,360,331,Doggo,6,67,321,313
n02102973_220.jpg,600,800,Doggo,20,258,376,798
n02099712_311.jpg,483,500,Doggo,2,10,472,472
n02111889_6781.jpg,500,375,Doggo,169,91,384,311
n02085936_3580.jpg,500,375,Doggo,138,31,399,354
n02110958_4189.jpg,500,375,Doggo,11,1,497,374
n02109525_6693.jpg,334,500,Doggo,1,48,301,498
n02100236_308.jpg,500,375,Doggo,110,13,405,374
n02113978_2606.jpg,200,150,Doggo,101,46,152,149
n02102040_3610.jpg,375,500,Doggo,18,102,218,253
n02102040_3610.jpg,375,500,Doggo,76,22,373,350
n02096294_7732.jpg,500,375,Doggo,2,0,491,309
n02086646_4024.jpg,500,374,Doggo,177,85,499,373
n02091831_13640.jpg,500,334,Doggo,75,84,414,262
n02108551_1664.jpg,500,375,Doggo,0,0,445,349
n02096294_3137.jpg,208,299,Doggo,0,17,207,298
n02089867_3044.jpg,383,336,Doggo,21,16,373,327
n02113712_2150.jpg,601,531,Doggo,23,235,450,529
n02113186_10431.jpg,500,374,Doggo,66,0,473,373
n02098105_3731.jpg,500,375,Doggo,172,30,289,272
n02088632_3346.jpg,500,375,Doggo,0,68,395,374
n02088094_3119.jpg,333,500,Doggo,48,67,331,498
n02099429_1593.jpg,300,300,Doggo,87,34,239,273
n02102177_1476.jpg,500,334,Doggo,106,86,290,333
n02097474_1859.jpg,335,500,Doggo,13,76,332,480
n02102318_14006.jpg,495,500,Doggo,152,120,340,373
n02089867_2433.jpg,370,260,Doggo,21,29,368,259
n02086240_5443.jpg,375,500,Doggo,66,118,302,310
n02088238_10753.jpg,403,500,Doggo,21,115,401,403
n02087046_2058.jpg,500,375,Doggo,189,19,385,374
n02088466_9191.jpg,500,375,Doggo,164,113,395,374
n02110063_13413.jpg,500,332,Doggo,215,81,382,300
n02088632_1126.jpg,293,350,Doggo,82,16,214,339
n02100583_10249.jpg,500,333,Doggo,204,94,388,331
n02086646_1757.jpg,313,341,Doggo,0,83,311,309
n02107312_7725.jpg,499,500,Doggo,11,18,407,497
n02112350_8484.jpg,500,375,Doggo,112,62,301,293
n02088632_4058.jpg,500,338,Doggo,160,0,499,296
n02088466_10309.jpg,246,367,Doggo,18,4,227,366
n02115641_4830.jpg,500,375,Doggo,90,48,499,374
n02110958_15171.jpg,500,353,Doggo,41,40,499,352
n02113712_3079.jpg,500,375,Doggo,139,25,342,326
n02105505_1426.jpg,571,337,Doggo,0,0,564,329
n02106550_5710.jpg,600,398,Doggo,13,14,593,350
n02093647_3209.jpg,320,240,Doggo,52,20,285,221
n02085620_3488.jpg,500,375,Doggo,78,67,424,326
n02091467_3098.jpg,500,375,Doggo,242,66,464,374
n02091467_3098.jpg,500,375,Doggo,0,107,201,374
n02096177_4082.jpg,375,500,Doggo,11,61,317,463
n02113799_6704.jpg,500,375,Doggo,143,103,217,266
n02113799_6704.jpg,500,375,Doggo,190,112,428,355
n02091467_92.jpg,300,225,Doggo,15,8,272,213
n02105505_3967.jpg,500,365,Doggo,156,101,474,340
n02115641_10261.jpg,250,166,Doggo,100,9,239,165
n02097130_6116.jpg,500,375,Doggo,39,1,309,374
n02109961_11224.jpg,1024,768,Doggo,219,109,770,597
n02089078_3355.jpg,230,254,Doggo,0,10,229,245
n02101556_3708.jpg,500,375,Doggo,0,0,428,374
n02108422_1013.jpg,500,375,Doggo,0,29,498,374
n02105412_6154.jpg,350,426,Doggo,30,18,330,404
n02093859_2700.jpg,500,363,Doggo,0,29,498,361
n02087046_309.jpg,460,393,Doggo,15,14,436,359
n02100583_2251.jpg,500,331,Doggo,0,43,433,297
n02091831_10593.jpg,500,375,Doggo,91,52,499,374
n02096585_1295.jpg,375,500,Doggo,66,60,353,498
n02091244_3240.jpg,309,432,Doggo,55,28,244,430
n02102973_567.jpg,387,500,Doggo,131,17,310,461
n02097130_5709.jpg,412,500,Doggo,131,87,398,420
n02093647_3453.jpg,300,199,Doggo,96,25,272,193
n02093647_3453.jpg,300,199,Doggo,14,12,211,176
n02106166_1874.jpg,500,375,Doggo,117,109,357,373
n02085782_2640.jpg,400,266,Doggo,22,21,381,253
n02097474_5342.jpg,500,332,Doggo,204,23,378,331
n02110063_15416.jpg,500,500,Doggo,92,57,360,431
n02086910_9317.jpg,500,357,Doggo,52,42,336,318
n02100877_2741.jpg,500,376,Doggo,104,56,496,301
n02111129_2881.jpg,500,333,Doggo,78,39,434,303
n02111889_1994.jpg,400,301,Doggo,139,67,266,218
n02100877_2481.jpg,328,500,Doggo,33,18,326,498
n02092002_2448.jpg,500,375,Doggo,189,95,404,293
n02096294_261.jpg,200,168,Doggo,25,12,155,166
n02111889_4484.jpg,500,375,Doggo,0,62,392,374
n02095570_2494.jpg,500,375,Doggo,225,68,496,373
n02095570_2494.jpg,500,375,Doggo,1,75,172,373
n02102480_1849.jpg,300,283,Doggo,12,22,291,241
n02097047_2472.jpg,333,500,Doggo,0,22,274,498
n02097298_8974.jpg,500,375,Doggo,52,7,336,368
n02097047_2596.jpg,334,500,Doggo,55,142,252,390
n02088364_8443.jpg,488,500,Doggo,110,47,369,470
n02109961_52.jpg,500,375,Doggo,0,19,479,374
n02099429_1039.jpg,438,500,Doggo,53,183,322,452
n02086240_1779.jpg,500,375,Doggo,212,119,363,318
n02086910_8209.jpg,275,191,Doggo,16,21,256,188
n02096585_1737.jpg,500,375,Doggo,43,0,499,341
n02095314_108.jpg,288,257,Doggo,45,30,276,243
n02108000_3491.jpg,600,450,Doggo,307,94,515,448
n02108000_3491.jpg,600,450,Doggo,101,33,330,448
n02113186_11789.jpg,250,340,Doggo,0,16,249,339
n02096294_5098.jpg,368,500,Doggo,42,194,366,498
n02093428_17796.jpg,500,333,Doggo,207,109,353,282
n02115641_8463.jpg,500,375,Doggo,120,157,283,254
n02105251_4223.jpg,400,500,Doggo,30,88,370,498
n02108089_1560.jpg,500,403,Doggo,18,16,435,342
n02108422_158.jpg,333,500,Doggo,0,52,331,498
n02111500_3863.jpg,500,281,Doggo,39,18,249,274
n02085782_2182.jpg,400,295,Doggo,23,7,392,276
n02090622_8240.jpg,500,375,Doggo,131,107,499,374
n02090622_7663.jpg,375,500,Doggo,0,90,218,372
n02090622_7663.jpg,375,500,Doggo,25,11,331,150
n02096051_9329.jpg,500,375,Doggo,62,148,188,326
n02106662_20546.jpg,402,290,Doggo,5,111,394,282
n02086240_6795.jpg,500,375,Doggo,27,1,424,321
n02104365_5411.jpg,500,333,Doggo,73,70,394,303
n02090721_220.jpg,500,413,Doggo,30,153,477,395
n02099267_1533.jpg,500,377,Doggo,40,11,499,375
n02111500_1743.jpg,500,375,Doggo,232,69,395,288
n02086910_8866.jpg,500,406,Doggo,78,49,498,348
n02105505_358.jpg,250,229,Doggo,92,44,243,214
n02105251_8075.jpg,288,352,Doggo,9,10,243,351
n02106382_1861.jpg,640,480,Doggo,129,97,521,411
n02093859_3272.jpg,500,333,Doggo,0,66,394,332
n02094114_281.jpg,500,375,Doggo,160,56,461,373
n02105056_6534.jpg,500,375,Doggo,171,114,369,280
n02089078_1962.jpg,394,317,Doggo,5,8,389,316
n02093754_8019.jpg,250,218,Doggo,5,9,230,217
n02101556_4746.jpg,500,375,Doggo,311,136,498,335
n02101556_4746.jpg,500,375,Doggo,0,110,310,318
n02096294_5466.jpg,400,500,Doggo,8,10,357,498
n02112018_612.jpg,500,455,Doggo,36,1,498,453
n02096294_5504.jpg,500,400,Doggo,59,0,499,399
n02096437_2055.jpg,500,370,Doggo,15,0,493,328
n02093428_905.jpg,500,458,Doggo,67,34,479,456
n02097047_2551.jpg,500,375,Doggo,29,61,478,264
n02100236_295.jpg,500,333,Doggo,125,70,364,332
n02112350_9518.jpg,500,375,Doggo,107,57,384,250
n02086240_4449.jpg,500,375,Doggo,7,23,380,299
n02112350_7219.jpg,500,448,Doggo,41,15,460,445
n02094258_3438.jpg,500,333,Doggo,26,2,282,331
n02106662_8002.jpg,500,375,Doggo,14,0,499,374
n02107683_5133.jpg,500,375,Doggo,148,46,343,374
n02095889_431.jpg,500,333,Doggo,238,205,363,296
n02086646_3738.jpg,220,220,Doggo,29,48,180,207
n02096177_8014.jpg,500,375,Doggo,171,48,344,363
n02092339_2239.jpg,334,500,Doggo,1,177,302,498
n02085936_5404.jpg,485,500,Doggo,40,33,433,496
n02089078_715.jpg,512,384,Doggo,138,37,401,383
n02097658_319.jpg,500,375,Doggo,116,9,400,374
n02085936_797.jpg,500,335,Doggo,70,31,499,308
n02107312_4057.jpg,500,332,Doggo,165,0,499,331
n02095570_1765.jpg,500,375,Doggo,77,9,435,357
n02091134_16201.jpg,500,300,Doggo,29,22,496,265
n02085936_16355.jpg,500,375,Doggo,202,77,320,222
n02110806_4024.jpg,300,262,Doggo,19,16,258,231
n02111500_3560.jpg,500,375,Doggo,144,172,393,374
n02105412_150.jpg,600,420,Doggo,37,34,514,384
n02091467_3767.jpg,500,375,Doggo,163,0,333,287
n02091244_4879.jpg,365,500,Doggo,15,262,175,446
n02086910_8590.jpg,500,375,Doggo,150,1,452,372
n02085782_1848.jpg,600,450,Doggo,68,1,598,448
n02093991_4140.jpg,500,422,Doggo,68,20,498,420
n02113978_3391.jpg,229,315,Doggo,2,31,197,314
n02091134_16005.jpg,375,500,Doggo,90,177,350,307
n02093428_15872.jpg,500,375,Doggo,172,85,322,314
n02086240_533.jpg,500,375,Doggo,0,42,479,374
n02106166_8037.jpg,428,600,Doggo,0,49,423,537
n02096051_2717.jpg,333,500,Doggo,86,82,245,367
n02110063_97.jpg,500,332,Doggo,0,69,420,331
n02090622_4394.jpg,500,328,Doggo,137,115,341,296
n02105505_3356.jpg,2048,1536,Doggo,0,84,1752,1532
n02096177_4587.jpg,354,500,Doggo,47,10,326,473
n02096585_1562.jpg,500,333,Doggo,0,0,499,332
n02106382_2502.jpg,200,300,Doggo,30,109,177,255
n02098286_733.jpg,500,375,Doggo,156,21,464,316
n02098286_104.jpg,500,375,Doggo,1,1,499,374
n02095889_6232.jpg,200,231,Doggo,39,16,174,215
n02097474_2507.jpg,480,321,Doggo,73,8,412,317
n02109961_3810.jpg,500,367,Doggo,305,150,498,327
n02109961_3810.jpg,500,367,Doggo,39,70,144,365
n02105251_7654.jpg,500,325,Doggo,173,52,350,287
n02091467_2849.jpg,500,375,Doggo,0,1,499,374
n02098105_1234.jpg,500,330,Doggo,151,62,301,233
n02099601_3327.jpg,449,500,Doggo,0,138,447,436
n02090721_936.jpg,398,398,Doggo,11,106,381,390
n02102480_1965.jpg,300,351,Doggo,16,25,246,299
n02113023_6161.jpg,500,375,Doggo,105,46,493,284
n02091831_749.jpg,500,375,Doggo,104,4,499,279
n02115641_10506.jpg,500,333,Doggo,201,65,341,331
n02091134_7748.jpg,300,286,Doggo,58,52,298,200
n02092002_5617.jpg,450,547,Doggo,45,206,417,514
n02100877_229.jpg,333,500,Doggo,42,147,295,460
n02106166_4966.jpg,500,338,Doggo,76,11,420,330
n02089867_1863.jpg,200,270,Doggo,1,30,169,269
n02089867_3602.jpg,186,222,Doggo,9,27,177,216
n02113186_6300.jpg,500,375,Doggo,70,110,274,293
n02099712_1987.jpg,500,375,Doggo,114,131,474,374
n02109961_5732.jpg,380,500,Doggo,96,79,267,442
n02105251_8743.jpg,500,333,Doggo,94,90,355,291
n02113799_1344.jpg,500,375,Doggo,212,87,458,276
n02113799_1344.jpg,500,375,Doggo,19,88,245,317
n02111129_1181.jpg,300,225,Doggo,62,19,261,211
n02095570_2026.jpg,375,500,Doggo,48,67,315,401
n02111129_1390.jpg,500,337,Doggo,31,32,404,284
n02086646_303.jpg,500,333,Doggo,149,65,353,296
n02102480_5158.jpg,610,364,Doggo,339,148,517,315
n02102480_5158.jpg,610,364,Doggo,515,0,608,208
n02107683_4941.jpg,467,500,Doggo,136,0,465,498
n02097130_2471.jpg,500,375,Doggo,130,12,499,374
n02099849_1987.jpg,500,333,Doggo,1,14,415,332
n02110806_3093.jpg,353,500,Doggo,0,31,351,397
n02107574_2361.jpg,375,500,Doggo,0,90,191,491
